ID,First Name,Last Name,DOB,Role,Money Available,Flights Purchased,MineAir Membership,Username,Password
933,Kimberly,Miller,11/24/30,Employee,-30.15250000000151,4,false,kimberlymiller,Fun!23
15,Peter,Pan,12/26/30,Customer,56.07449999999915,4,true,peterpan,Fun!23
731,John,Jones,3/17/31,Employee,36.13649999999953,3,true,johnjones,Fun!23
828,Jessica,Lloyd,4/25/31,Employee,51.94774999999967,13,true,jessicalloyd,Fun!23
837,Cynthia,Ellis,6/22/31,Employee,2.6799999999994384,4,false,cynthiaellis,Fun!23
88,Geoff,Waller,7/29/31,Employee,-11.490875000000642,4,true,geoffwaller,Fun!23
717,Daniel,Smith,7/31/31,Employee,29.91825000000017,4,false,danielsmith,Fun!23
364,Christopher,Dominguez,8/17/31,Employee,-4.180374999999174,5,true,christopherdominguez,Fun!23
240,Joel,Arellano,9/24/31,Employee,79.17350000000002,4,true,joelarellano,Fun!23
110,Crystal,Hudson,1/4/32,Employee,54.556249999999935,9,true,crystalhudson,Fun!23
263,Brian,Castillo,4/10/32,Employee,-817.8273749999989,3,false,briancastillo,Fun!23
258,Robert,Wu,5/25/32,Employee,63.72674999999987,6,false,robertwu,Fun!23
1010,Beth,Moss,5/30/32,Employee,13.543250000001223,6,true,bethmoss,Fun!23
25,Gaston,Disney,6/12/32,Customer,-18.313749999999118,2,true,gastondisney,Fun!23
1032,Kimberly,Harris,7/18/32,Employee,55.46512500000023,7,false,kimberlyharris,Fun!23
610,Rick,Parrish,8/4/32,Employee,-54.134500000001026,2,true,rickparrish,Fun!23
922,Gregory,Short,9/4/32,Employee,-32.757999999999925,5,true,gregoryshort,Fun!23
297,Adam,Maldonado,9/10/32,Employee,47.40275000000038,4,false,adammaldonado,Fun!23
70,Brian,RodilesDelgado,9/13/32,Employee,28.316375000000107,6,true,brianrodilesdelgado,Fun!23
559,Bobby,Gonzales,9/13/32,Employee,11.965375000000748,7,true,bobbygonzales,Fun!23
241,Kaylee,Patterson,10/12/32,Employee,-41.17025000000194,4,false,kayleepatterson,Fun!23
576,Bradley,Bell,11/19/32,Employee,62.27512499999938,3,false,bradleybell,Fun!23
485,Samantha,Cooper,11/20/32,Employee,-77.79575000000068,4,false,samanthacooper,Fun!23
756,Megan,Smith,11/28/32,Employee,-12.116625000000795,5,false,megansmith,Fun!23
186,Cody,Scott,12/3/32,Employee,10.091000000000918,9,true,codyscott,Fun!23
172,Karla,Johnson,3/24/33,Employee,66.14912499999969,7,true,karlajohnson,Fun!23
115,Kirsten,Robinson,4/14/33,Employee,7.138749999999391,5,true,kirstenrobinson,Fun!23
48,Jasmin,Cuevas,7/14/33,Employee,-15.276624999998944,3,false,jasmincuevas,Fun!23
962,Vincent,Harrison,7/14/33,Employee,18.95024999999964,4,false,vincentharrison,Fun!23
805,Michelle,Maynard,8/29/33,Employee,43.385499999999055,4,false,michellemaynard,Fun!23
157,Philip,Zamora,9/16/33,Employee,58.15137500000003,5,true,philipzamora,Fun!23
58,Miguel,Lucero,11/18/33,Employee,91.72712499999943,3,false,miguellucero,Fun!23
259,Karen,Thomas,11/29/33,Employee,-0.3030000000003952,4,false,karenthomas,Fun!23
333,Alexander,Cameron,12/1/33,Employee,-152.8243750000006,1,false,alexandercameron,Fun!23
266,David,Thomas,12/9/33,Employee,33.60487500000073,4,true,davidthomas,Fun!23
645,Jessica,Ramirez,1/3/34,Employee,11.732500000000172,6,false,jessicaramirez,Fun!23
861,Paul,Harmon,1/4/34,Employee,-43.24737499999992,4,true,paulharmon,Fun!23
766,Rachel,Hart,1/6/34,Employee,39.34624999999966,4,false,rachelhart,Fun!23
497,Gabriel,Hansen,1/20/34,Employee,24.878875000000164,7,false,gabrielhansen,Fun!23
168,Anthony,Sanchez,2/1/34,Employee,5.951500000000266,6,true,anthonysanchez,Fun!23
544,Angela,Walker,2/13/34,Employee,-237.4547500000008,5,true,angelawalker,Fun!23
768,Jennifer,Evans,2/25/34,Employee,-250.45200000000023,2,true,jenniferevans,Fun!23
1002,Andrew,Hall,5/18/34,Employee,-89.54712500000005,1,true,andrewhall,Fun!23
551,Kimberly,Johnson,5/26/34,Employee,25.93287499999991,5,false,kimberlyjohnson,Fun!23
4,Goofy,Disney,6/10/34,Customer,56.49949999999967,6,false,goofydisney,Fun!23
907,Anthony,Kramer,6/28/34,Employee,50.3864999999999,4,true,anthonykramer,Fun!23
35,Lilo,Disney,8/9/34,Customer,-30.113625000000297,2,true,lilodisney,Fun!23
815,Jose,Smith,10/2/34,Employee,34.06087499999967,5,false,josesmith,Fun!23
781,Michelle,Rivera,11/20/34,Employee,4.863250000000534,3,true,michellerivera,Fun!23
1008,Laura,Williams,12/12/34,Employee,84.9573750000012,3,false,laurawilliams,Fun!23
171,Linda,Bennett,12/24/34,Employee,21.456624999999974,5,false,lindabennett,Fun!23
719,Phillip,Meyer,12/31/34,Employee,-13.19724999999994,5,true,phillipmeyer,Fun!23
316,Jonathan,Christian,1/11/35,Employee,21.728375000000824,3,false,jonathanchristian,Fun!23
137,Ronald,Parker,1/20/35,Employee,36.32400000000018,4,true,ronaldparker,Fun!23
303,Bradley,Rodriguez,3/7/35,Employee,70.90487499999907,3,false,bradleyrodriguez,Fun!23
74,Eduardo,Romero,3/8/35,Employee,-81.8952499999998,8,false,eduardoromero,Fun!23
36,Stitch,Disney,5/16/35,Customer,-50.26674999999932,2,true,stitchdisney,Fun!23
340,Ronald,Kent,7/26/35,Employee,44.39299999999966,4,false,ronaldkent,Fun!23
630,Colleen,Sanchez,7/30/35,Employee,19.109375000000057,3,false,colleensanchez,Fun!23
893,Matthew,Mason,11/12/35,Employee,64.8189999999999,6,true,matthewmason,Fun!23
577,Christopher,Craig,1/30/36,Employee,5.069874999999342,6,true,christophercraig,Fun!23
1,Mickey,Mouse,2/29/36,Customer,-13.248374999999953,4,true,mickeymouse,Fun!23
596,James,Brennan,3/12/36,Employee,21.321999999999733,8,true,jamesbrennan,Fun!23
935,Phillip,Richardson,3/12/36,Employee,6.21199999999989,5,true,philliprichardson,Fun!23
155,Richard,Blackwell,6/9/36,Employee,103.74649999999883,4,false,richardblackwell,Fun!23
233,Alexander,Kelly,8/17/36,Employee,103.0087500000011,4,true,alexanderkelly,Fun!23
202,Andrew,Parks,9/18/36,Employee,-345.9444999999987,2,false,andrewparks,Fun!23
529,Kaylee,Hale,9/27/36,Employee,43.72175000000152,3,true,kayleehale,Fun!23
947,Ashley,Frye,2/21/37,Employee,11.842125000000536,3,false,ashleyfrye,Fun!23
536,Sherri,Velasquez,3/7/37,Employee,47.531875000000355,9,false,sherrivelasquez,Fun!23
9,Ariel,Disney,3/12/37,Customer,-3.941624999999874,5,true,arieldisney,Fun!23
761,Catherine,Mann,3/12/37,Employee,25.677874999998778,7,true,catherinemann,Fun!23
514,Jennifer,Mills,3/28/37,Employee,-4.436999999998363,6,false,jennifermills,Fun!23
779,Sabrina,Nguyen,5/24/37,Employee,25.025750000000244,5,true,sabrinanguyen,Fun!23
510,Edward,Jackson,6/13/37,Employee,50.78124999999838,8,false,edwardjackson,Fun!23
81,Andres,Soto,9/13/37,Employee,77.82987500000269,5,true,andressoto,Fun!23
135,Jerry,Curtis,9/25/37,Employee,-71.50375000000076,10,false,jerrycurtis,Fun!23
201,Sharon,Miller,10/25/37,Employee,0.6216249999991987,10,true,sharonmiller,Fun!23
651,Elizabeth,Reyes,11/4/37,Employee,34.50412500000061,4,true,elizabethreyes,Fun!23
111,Travis,Mcdonald,11/7/37,Employee,-2.442375000000922,5,false,travismcdonald,Fun!23
182,Nathan,Coleman,2/16/38,Employee,73.94350000000043,9,true,nathancoleman,Fun!23
116,Douglas,Rodriguez,3/27/38,Employee,68.57862499999919,5,false,douglasrodriguez,Fun!23
368,Christopher,Foster,3/30/38,Employee,-2.975750000000687,4,false,christopherfoster,Fun!23
758,Brian,Rojas,5/26/38,Employee,9.252125000000206,5,false,brianrojas,Fun!23
1005,Tammy,Thomas,9/4/38,Employee,-178.8833749999999,3,false,tammythomas,Fun!23
420,Justin,Martinez,1/10/39,Employee,47.34662499999854,7,false,justinmartinez,Fun!23
928,Mary,Grant,2/1/39,Employee,-8.8478750000003,4,true,marygrant,Fun!23
305,Jasmine,Ramirez,4/30/39,Employee,90.35024999999948,3,true,jasmineramirez,Fun!23
547,Courtney,Tran,6/25/39,Employee,2.9313750000001164,3,true,courtneytran,Fun!23
637,Crystal,Young,9/17/39,Employee,82.95549999999986,6,false,crystalyoung,Fun!23
541,Richard,Edwards,9/25/39,Employee,52.16112500000054,3,false,richardedwards,Fun!23
597,Heather,Robbins,10/1/39,Employee,15.356249999998909,5,true,heatherrobbins,Fun!23
54,Omar,Hoang,10/10/39,Employee,-13.763500000000533,9,true,omarhoang,Fun!23
230,Shannon,Avery,10/28/39,Employee,-25.874124999999935,5,true,shannonavery,Fun!23
322,Kathleen,Small,11/23/39,Employee,53.30387499999908,7,false,kathleensmall,Fun!23
176,Andrew,Garcia,12/30/39,Employee,11.36150000000157,8,false,andrewgarcia,Fun!23
884,Mark,Washington,1/16/40,Employee,3.354500000000371,4,true,markwashington,Fun!23
486,Kevin,Gould,3/8/40,Employee,-122.23675000000003,1,true,kevingould,Fun!23
337,Chelsea,Porter,4/3/40,Employee,90.56800000000268,4,false,chelseaporter,Fun!23
243,Ashley,Jones,4/4/40,Employee,19.754374999999698,5,false,ashleyjones,Fun!23
49,Luis,Del Campo,4/18/40,Employee,59.11274999999921,8,true,luisdel campo,Fun!23
545,Kylie,Summers,5/27/40,Employee,25.794625000000224,3,true,kyliesummers,Fun!23
908,Carlos,Irwin,7/3/40,Employee,9.79637500000021,4,true,carlosirwin,Fun!23
870,Wendy,Montoya,8/1/40,Employee,12.65587499999981,9,true,wendymontoya,Fun!23
850,Alison,Hicks,9/2/40,Employee,-384.71250000000055,3,true,alisonhicks,Fun!23
256,Brooke,Padilla,9/24/40,Employee,1.9444999999997776,7,true,brookepadilla,Fun!23
685,Anna,Davis,10/19/40,Employee,25.560124999999402,5,false,annadavis,Fun!23
515,Wendy,Campos,11/8/40,Employee,18.813749999999686,7,true,wendycampos,Fun!23
783,Richard,Paul,11/22/40,Employee,124.54762500000116,7,false,richardpaul,Fun!23
937,Denise,Johnson,12/11/40,Employee,27.54212500000108,7,false,denisejohnson,Fun!23
1012,Mikayla,Dennis,1/19/41,Employee,-18.910999999998808,4,true,mikayladennis,Fun!23
969,Amy,Fuller,3/16/41,Employee,-24.670999999999253,7,true,amyfuller,Fun!23
445,Brandon,Smith,4/1/41,Employee,15.409124999999804,7,false,brandonsmith,Fun!23
865,Sherry,Mora,4/18/41,Employee,45.7967500000002,4,false,sherrymora,Fun!23
946,Brett,Mathis,5/7/41,Employee,-217.274124999999,1,true,brettmathis,Fun!23
748,Sandy,Blackwell,6/28/41,Employee,-16.420875000000024,5,false,sandyblackwell,Fun!23
905,Melissa,Evans,7/4/41,Employee,57.18437500000141,9,true,melissaevans,Fun!23
740,Jerry,Gamble,7/22/41,Employee,10.262499999999534,8,false,jerrygamble,Fun!23
689,Jose,Farley,7/25/41,Employee,35.13299999999947,4,true,josefarley,Fun!23
639,Donald,Tran,9/21/41,Employee,127.28800000000047,4,false,donaldtran,Fun!23
1013,Carlos,Lynch,10/1/41,Employee,-225.20237499999894,3,false,carloslynch,Fun!23
267,William,Hunter,11/7/41,Employee,115.14099999999999,6,false,williamhunter,Fun!23
6,Chip,Disney,11/28/41,Customer,221.72562499999958,1,false,chipdisney,Fun!23
221,Lisa,Garrett,12/22/41,Employee,62.13200000000052,8,false,lisagarrett,Fun!23
952,Mitchell,Gross,12/26/41,Employee,5.857000000001051,8,true,mitchellgross,Fun!23
967,Andrea,Riley,1/4/42,Employee,68.87637500000068,5,true,andreariley,Fun!23
64,Santiago,Olivas,5/11/42,Employee,-40.20150000000194,7,true,santiagoolivas,Fun!23
853,Michael,Clarke,5/14/42,Employee,45.12687499999993,4,true,michaelclarke,Fun!23
542,Amy,Chase,5/25/42,Employee,-4.454125000001099,11,true,amychase,Fun!23
99,Christopher,Contreras,6/5/42,Employee,85.32712499999968,5,true,christophercontreras,Fun!23
794,Erin,Jones,6/15/42,Employee,6.593499999997107,8,false,erinjones,Fun!23
531,Grace,Kelley,6/24/42,Employee,49.72462500000228,6,true,gracekelley,Fun!23
75,Gustavo,Rubio,9/16/42,Employee,-15.505374999999674,6,true,gustavorubio,Fun!23
617,Andrew,Marshall,10/16/42,Employee,-25.02824999999916,6,true,andrewmarshall,Fun!23
405,Anita,Stein,10/27/42,Employee,8.797250000000417,6,false,anitastein,Fun!23
347,Benjamin,Johnson,11/8/42,Employee,44.845750000000436,12,true,benjaminjohnson,Fun!23
647,Rose,Burgess,11/9/42,Employee,54.09637500000005,6,true,roseburgess,Fun!23
3,Minnie,Mouse,11/23/42,Customer,0.44650000000012824,6,false,minniemouse,Fun!23
28,Kaa,Disney,1/27/43,Customer,-150.74924999999985,2,false,kaadisney,Fun!23
560,Jake,Mitchell,4/5/43,Employee,46.614000000000075,6,true,jakemitchell,Fun!23
601,David,Harvey,6/15/43,Employee,5.169250000000147,4,false,davidharvey,Fun!23
502,Louis,Boone,7/1/43,Employee,55.99662499999825,10,true,louisboone,Fun!23
520,Margaret,Smith,7/7/43,Employee,-41.55924999999934,2,false,margaretsmith,Fun!23
539,Lisa,Robinson,9/8/43,Employee,-4.992500000000803,7,true,lisarobinson,Fun!23
695,Christina,Dodson,10/25/43,Employee,-3.3591250000000628,6,true,christinadodson,Fun!23
787,Tracy,Fitzgerald,12/2/43,Employee,32.04137499999979,2,true,tracyfitzgerald,Fun!23
588,Cynthia,Powell,12/30/43,Employee,4.041750000002423,4,false,cynthiapowell,Fun!23
20,Beast,Disney,1/18/44,Customer,62.4694999999997,6,true,beastdisney,Fun!23
663,Christopher,Robinson,2/3/44,Employee,-875.1327499999989,2,false,christopherrobinson,Fun!23
71,Seth,Rodriguez,2/22/44,Employee,-11.70912500000054,3,true,sethrodriguez,Fun!23
939,Carol,Elliott,3/8/44,Employee,59.89687500000102,3,false,carolelliott,Fun!23
345,Patricia,Glenn,3/29/44,Employee,92.41774999999984,4,false,patriciaglenn,Fun!23
237,Andrew,Campos,4/13/44,Employee,-0.2047500000005016,6,false,andrewcampos,Fun!23
169,Thomas,King,4/19/44,Employee,6.577875000000859,5,false,thomasking,Fun!23
385,Alicia,Jenkins,5/7/44,Employee,13.375250000000307,6,true,aliciajenkins,Fun!23
167,Julie,Alexander,9/1/44,Employee,-148.61387500000092,3,false,juliealexander,Fun!23
82,Gabriel,Terrazas,9/17/44,Employee,8.666999999999689,8,true,gabrielterrazas,Fun!23
374,Jeffrey,Gonzalez,9/28/44,Employee,67.66474999999969,4,false,jeffreygonzalez,Fun!23
477,Amy,Rodriguez,10/9/44,Employee,-12.579999999998847,6,true,amyrodriguez,Fun!23
352,Donald,Haynes,11/22/44,Employee,-2.521250000000208,3,true,donaldhaynes,Fun!23
281,Gregory,Sullivan,2/6/45,Employee,15.981249999999278,7,true,gregorysullivan,Fun!23
391,Norman,Freeman,5/6/45,Employee,26.789874999999995,7,true,normanfreeman,Fun!23
829,Julie,Shaw,5/23/45,Employee,72.75175000000036,2,true,julieshaw,Fun!23
809,Megan,Thompson,6/15/45,Employee,76.44949999999943,6,false,meganthompson,Fun!23
978,Samuel,Burton,6/19/45,Employee,22.789500000000942,4,true,samuelburton,Fun!23
862,Brandon,Miller,9/16/45,Employee,74.61024999999944,2,false,brandonmiller,Fun!23
974,John,Hansen,10/25/45,Employee,23.283999999998855,4,false,johnhansen,Fun!23
819,Maria,Young,12/24/45,Employee,67.33337500000016,5,true,mariayoung,Fun!23
367,Misty,Horton,1/31/46,Employee,-78.33137500000021,1,false,mistyhorton,Fun!23
238,Jesse,Montgomery,2/7/46,Employee,60.09174999999959,4,false,jessemontgomery,Fun!23
889,Jorge,Huerta,2/13/46,Employee,1.07224999999994,3,true,jorgehuerta,Fun!23
555,Martha,Perry,3/9/46,Employee,0.45324999999741067,8,false,marthaperry,Fun!23
707,Thomas,Sanders,4/21/46,Employee,42.7933750000002,3,false,thomassanders,Fun!23
483,Brandi,Gordon,5/11/46,Employee,95.73249999999996,4,false,brandigordon,Fun!23
658,Teresa,Gardner,6/19/46,Employee,-22.588999999999317,2,true,teresagardner,Fun!23
1011,Charles,Chambers,7/15/46,Employee,40.84662500000036,3,false,charleschambers,Fun!23
938,Kylie,King,9/10/46,Employee,-14.300500000000511,6,false,kylieking,Fun!23
548,Ryan,Bowman,12/27/46,Employee,2.558625000000575,5,false,ryanbowman,Fun!23
455,Kayla,Morgan,12/29/46,Employee,-2.0201250000006894,5,true,kaylamorgan,Fun!23
624,Michelle,Walsh,3/30/47,Employee,55.94449999999982,3,true,michellewalsh,Fun!23
174,Sandra,Rogers,3/31/47,Employee,53.10425000000001,3,true,sandrarogers,Fun!23
418,Adam,Bass,4/6/47,Employee,34.7661249999999,7,true,adambass,Fun!23
79,Michael,Santoyo,4/28/47,Employee,42.8803750000005,8,true,michaelsantoyo,Fun!23
995,Diana,Rivera,6/5/47,Employee,9.11487499999987,9,true,dianarivera,Fun!23
158,Melanie,Kirk,6/16/47,Employee,-4.6471250000003295,9,true,melaniekirk,Fun!23
727,Nathan,Thompson,7/17/47,Employee,-25.235124999999584,4,true,nathanthompson,Fun!23
217,Chase,Miller,8/1/47,Employee,-542.8651249999984,1,false,chasemiller,Fun!23
894,Olivia,Richardson,9/24/47,Employee,-395.49762499999997,3,false,oliviarichardson,Fun!23
982,Sara,West,10/20/47,Employee,10.565000000000055,4,false,sarawest,Fun!23
119,Sean,Roberts,12/14/47,Employee,65.74649999999937,4,false,seanroberts,Fun!23
429,John,Morris,2/20/48,Employee,45.771249999998986,6,false,johnmorris,Fun!23
792,Alyssa,Kelly,3/13/48,Employee,4.163375000000002,3,false,alyssakelly,Fun!23
989,Zachary,Campbell,4/9/48,Employee,42.871499999999685,8,false,zacharycampbell,Fun!23
950,Robert,Wang,4/20/48,Employee,25.40287499999971,5,true,robertwang,Fun!23
903,Christina,Carter,7/31/48,Employee,3.6489999999991483,10,false,christinacarter,Fun!23
898,David,Clark,9/9/48,Employee,61.019249999999886,6,true,davidclark,Fun!23
821,Felicia,Carlson,10/3/48,Employee,-29.6833749999995,7,true,feliciacarlson,Fun!23
442,Michael,Murray,11/12/48,Employee,-2.277875000000165,5,false,michaelmurray,Fun!23
78,Luis,Sanchez,12/4/48,Employee,19.373624999999834,3,true,luissanchez,Fun!23
614,Michael,King,12/12/48,Employee,3.451375000000155,4,true,michaelking,Fun!23
575,Danielle,Gardner,1/18/49,Employee,58.55362500000197,9,false,daniellegardner,Fun!23
808,Tanya,Johnson,2/7/49,Employee,-9.093500000000404,5,true,tanyajohnson,Fun!23
694,Timothy,Bernard,3/10/49,Employee,-90.46950000000015,2,true,timothybernard,Fun!23
803,George,Proctor,3/25/49,Employee,-3.2513749999998254,3,false,georgeproctor,Fun!23
1039,Kendra,Sawyer,4/21/49,Employee,21.588374999999544,3,false,kendrasawyer,Fun!23
145,Richard,Torres,5/15/49,Employee,58.1095,7,true,richardtorres,Fun!23
896,Amy,Morse,7/6/49,Employee,16.512750000001077,11,true,amymorse,Fun!23
684,Rebecca,Nguyen,8/11/49,Employee,92.81637500000039,3,false,rebeccanguyen,Fun!23
648,Holly,Schneider,8/23/49,Employee,39.99274999999895,7,true,hollyschneider,Fun!23
108,Theresa,Obrien,8/28/49,Employee,57.479874999999964,5,false,theresaobrien,Fun!23
90,Alex,Watson,9/14/49,Employee,41.99637499999881,3,true,alexwatson,Fun!23
592,Christina,Jones,9/14/49,Employee,30.00037500000036,5,false,christinajones,Fun!23
404,Allison,Cross,10/14/49,Employee,59.69100000000044,7,true,allisoncross,Fun!23
609,Amber,Nguyen,10/31/49,Employee,-0.8698749999980464,5,false,ambernguyen,Fun!23
411,Terri,Mendez,11/19/49,Employee,-17.49149999999952,6,false,terrimendez,Fun!23
759,Jennifer,Carr,7/1/50,Employee,13.44162499999976,5,false,jennifercarr,Fun!23
471,Alyssa,Reese,7/15/50,Employee,7.262625000000156,5,false,alyssareese,Fun!23
414,John,White,7/26/50,Employee,-2.5279999999998495,7,true,johnwhite,Fun!23
7,Dale,Disney,10/8/50,Customer,73.84124999999938,4,false,daledisney,Fun!23
552,Kelly,Harris,11/25/50,Employee,56.945749999999634,3,true,kellyharris,Fun!23
981,Mariah,Black,12/18/50,Employee,-55.14000000000067,7,true,mariahblack,Fun!23
126,Megan,Noble,12/27/50,Employee,-7.712875000000679,5,false,megannoble,Fun!23
220,Kathryn,Perez,2/13/51,Employee,-9.100374999999957,5,true,kathrynperez,Fun!23
452,Jerry,Hampton,3/1/51,Employee,32.9290000000006,8,true,jerryhampton,Fun!23
443,Gregory,Carr,4/20/51,Employee,82.88324999999926,6,false,gregorycarr,Fun!23
107,Michael,Sanchez,4/23/51,Employee,12.044625000001929,6,true,michaelsanchez,Fun!23
825,James,Simpson,5/17/51,Employee,43.60312500000012,5,false,jamessimpson,Fun!23
632,Kayla,Smith,5/28/51,Employee,38.532999999998765,7,true,kaylasmith,Fun!23
711,Miranda,Mason,6/25/51,Employee,102.00924999999916,4,false,mirandamason,Fun!23
508,Michaela,Miranda,7/24/51,Employee,18.19699999999949,6,false,michaelamiranda,Fun!23
56,Victor,Lopez,8/31/51,Employee,-4.831625000001026,8,true,victorlopez,Fun!23
976,Donald,Ramirez,10/14/51,Employee,-13.032750000000476,2,false,donaldramirez,Fun!23
154,Stephanie,Harris,12/3/51,Employee,27.91187499999978,7,false,stephanieharris,Fun!23
89,Jeffrey,Walls,2/3/52,Employee,52.51249999999936,6,false,jeffreywalls,Fun!23
408,David,Soto,2/9/52,Employee,-53.337124999998196,3,false,davidsoto,Fun!23
1022,Bryan,Massey,5/17/52,Employee,-19.942625000000362,5,false,bryanmassey,Fun!23
378,Travis,Ruiz,6/24/52,Employee,54.74112499999919,3,false,travisruiz,Fun!23
1034,Taylor,Johnson,6/29/52,Employee,-77.1071249999975,3,true,taylorjohnson,Fun!23
341,Ricky,Thompson,7/28/52,Employee,24.29412500000049,6,true,rickythompson,Fun!23
473,Brian,Lopez,8/6/52,Employee,-8.165499999998161,7,true,brianlopez,Fun!23
320,Brian,Jacobson,8/23/52,Employee,-36.62124999999969,6,false,brianjacobson,Fun!23
920,Donald,Villanueva,9/1/52,Employee,-1.485875000000263,5,false,donaldvillanueva,Fun!23
151,Derrick,Grant,9/9/52,Employee,13.93374999999898,6,false,derrickgrant,Fun!23
851,Alexander,Wilson,11/16/52,Employee,71.47825000000078,3,true,alexanderwilson,Fun!23
751,Nicole,Hart,1/4/53,Employee,0.11624999999867214,4,true,nicolehart,Fun!23
403,Ashley,Wilcox,1/15/53,Employee,53.42799999999943,4,false,ashleywilcox,Fun!23
765,William,Rice,1/20/53,Employee,16.047624999998845,7,false,williamrice,Fun!23
57,Denisse,LoyaVillalobos,1/29/53,Employee,5.584125000000341,8,true,denisseloyavillalobos,Fun!23
280,Mary,Church,1/31/53,Employee,-44.310999999999126,5,true,marychurch,Fun!23
332,Amanda,Shepherd,2/3/53,Employee,-25.04237500000022,2,true,amandashepherd,Fun!23
817,Jennifer,Jones,3/20/53,Employee,3.5795000000015023,4,false,jenniferjones,Fun!23
578,Jamie,Hernandez,4/1/53,Employee,65.7800000000002,4,true,jamiehernandez,Fun!23
392,Devin,Diaz,4/4/53,Employee,29.102874999999898,4,true,devindiaz,Fun!23
742,Kevin,Boone,4/27/53,Employee,-30.73599999999999,2,false,kevinboone,Fun!23
253,Barbara,Robertson,5/29/53,Employee,61.5967499999997,5,true,barbararobertson,Fun!23
961,Ashley,Morales,7/29/53,Employee,-4.734125000000688,11,true,ashleymorales,Fun!23
605,Antonio,Edwards,8/5/53,Employee,4.561999999999756,4,false,antonioedwards,Fun!23
741,Henry,Salazar,9/12/53,Employee,-41.29424999999935,4,false,henrysalazar,Fun!23
929,Sarah,Taylor,2/2/54,Employee,79.38512499999865,7,false,sarahtaylor,Fun!23
328,Jason,Wolfe,2/7/54,Employee,-10.108625000000927,8,true,jasonwolfe,Fun!23
91,Tom,Perez,4/2/54,Employee,81.05687500000022,2,true,tomperez,Fun!23
285,Jacqueline,Dunn,6/15/54,Employee,167.41837499999917,5,false,jacquelinedunn,Fun!23
400,Jessica,Fernandez,7/30/54,Employee,17.97749999999928,7,true,jessicafernandez,Fun!23
1019,Thomas,Stevenson,9/8/54,Employee,-8.61525000000006,3,true,thomasstevenson,Fun!23
999,Kimberly,Mejia,9/19/54,Employee,24.331124999999872,5,true,kimberlymejia,Fun!23
550,Ryan,Sullivan,9/24/54,Employee,60.5031249999995,9,true,ryansullivan,Fun!23
750,Rebecca,Fisher,10/5/54,Employee,-173.42150000000038,4,false,rebeccafisher,Fun!23
389,Joseph,Brooks,10/17/54,Employee,-42.02712500000064,9,false,josephbrooks,Fun!23
366,Edward,Johnson,11/3/54,Employee,-2.577374999999563,3,true,edwardjohnson,Fun!23
467,Christopher,Raymond,2/17/55,Employee,-7.23237499999982,5,false,christopherraymond,Fun!23
997,Jamie,Brown,4/21/55,Employee,-777.3758749999997,3,false,jamiebrown,Fun!23
987,Stacy,Maldonado,4/30/55,Employee,27.67937499999995,6,true,stacymaldonado,Fun!23
968,Krista,Beck,6/29/55,Employee,113.67187500000085,7,false,kristabeck,Fun!23
965,James,Simmons,7/1/55,Employee,16.005624999999725,3,true,jamessimmons,Fun!23
72,Jorge,RodriguezOrtega,7/8/55,Employee,4.5949999999998,5,true,jorgerodriguezortega,Fun!23
672,Jennifer,Schultz,7/10/55,Employee,49.52225000000033,8,false,jenniferschultz,Fun!23
457,Trevor,Young,7/25/55,Employee,61.286499999998924,7,true,trevoryoung,Fun!23
122,Stephen,Ellis,8/8/55,Employee,22.379875000000055,7,true,stephenellis,Fun!23
838,Victoria,White,8/24/55,Employee,-6.833875000001171,10,true,victoriawhite,Fun!23
959,Alexandra,Cook,9/19/55,Employee,57.255499999998676,12,false,alexandracook,Fun!23
734,Douglas,Bryant,9/30/55,Employee,15.579374999998862,7,false,douglasbryant,Fun!23
554,Dakota,Harper,12/18/55,Employee,76.21999999999946,6,false,dakotaharper,Fun!23
863,Mark,Gonzalez,2/11/56,Employee,23.48175000000012,7,true,markgonzalez,Fun!23
379,Mary,Stevens,2/24/56,Employee,68.25712500000091,7,true,marystevens,Fun!23
625,Anthony,Carson,3/28/56,Employee,76.51337499999954,7,true,anthonycarson,Fun!23
83,Sonam,Tshering,4/9/56,Employee,18.83487500000001,5,false,sonamtshering,Fun!23
769,Brandy,Wilkerson,4/24/56,Employee,-51.52750000000049,4,true,brandywilkerson,Fun!23
534,Jenna,Chase,5/5/56,Employee,-9.41099999999986,5,true,jennachase,Fun!23
448,Jennifer,Copeland,6/26/56,Employee,-13.466750000000275,4,true,jennifercopeland,Fun!23
646,Matthew,Gonzalez,6/30/56,Employee,123.11875000000042,5,true,matthewgonzalez,Fun!23
847,Robin,Wilson,7/7/56,Employee,-26.82549999999958,5,true,robinwilson,Fun!23
772,Alexis,Black,7/27/56,Employee,68.18750000000114,8,true,alexisblack,Fun!23
125,Brian,Andrews,10/15/56,Employee,-32.36074999999795,5,true,brianandrews,Fun!23
755,Jeffrey,Rodriguez,11/30/56,Employee,-192.43474999999808,4,true,jeffreyrodriguez,Fun!23
640,Christopher,Fields,12/2/56,Employee,4.784750000000415,7,true,christopherfields,Fun!23
209,Shirley,Foster,12/7/56,Employee,25.507875000000126,6,true,shirleyfoster,Fun!23
600,Jennifer,Smith,12/15/56,Employee,-2.9827500000004505,4,true,jennifersmith,Fun!23
1007,Melissa,Holt,1/1/57,Employee,48.20887499999907,7,false,melissaholt,Fun!23
